ID	VNUM
15458	Buty Oceanu+8
15459	Buty Oceanu+9
16000	Drewniany Naszyjnik
16020	Miedziany Naszyjnik
16040	Srebrny Naszyjnik+0
16041	Srebrny Naszyjnik+1
16042	Srebrny Naszyjnik+2
16043	Srebrny Naszyjnik+3
16044	Srebrny Naszyjnik+4
16045	Srebrny Naszyjnik+5
16046	Srebrny Naszyjnik+6
16047	Srebrny Naszyjnik+7
16048	Srebrny Naszyjnik+8
16049	Srebrny Naszyjnik+9
16060	Złoty Naszyjnik+0
16061	Złoty Naszyjnik+1
16062	Złoty Naszyjnik+2
16063	Złoty Naszyjnik+3
16064	Złoty Naszyjnik+4
16065	Złoty Naszyjnik+5
16066	Złoty Naszyjnik+6
16067	Złoty Naszyjnik+7
16068	Złoty Naszyjnik+8
16069	Złoty Naszyjnik+9
16080	Jadeitowy Naszyjnik+0
16081	Jadeitowy Naszyjnik+1
16082	Jadeitowy Naszyjnik+2
16083	Jadeitowy Naszyjnik+3
16084	Jadeitowy Naszyjnik+4
16085	Jadeitowy Naszyjnik+5
16086	Jadeitowy Naszyjnik+6
16087	Jadeitowy Naszyjnik+7
16088	Jadeitowy Naszyjnik+8
16089	Jadeitowy Naszyjnik+9
16100	Ebonitowy Naszyjnik+0
16101	Ebonitowy Naszyjnik+1
16102	Ebonitowy Naszyjnik+2
16103	Ebonitowy Naszyjnik+3
16104	Ebonitowy Naszyjnik+4
16105	Ebonitowy Naszyjnik+5
16106	Ebonitowy Naszyjnik+6
16107	Ebonitowy Naszyjnik+7
16108	Ebonitowy Naszyjnik+8
16109	Ebonitowy Naszyjnik+9
16120	Perłowy Naszyjnik+0
16121	Perłowy Naszyjnik+1
16122	Perłowy Naszyjnik+2
16123	Perłowy Naszyjnik+3
16124	Perłowy Naszyjnik+4
16125	Perłowy Naszyjnik+5
16126	Perłowy Naszyjnik+6
16127	Perłowy Naszyjnik+7
16128	Perłowy Naszyjnik+8
16129	Perłowy Naszyjnik+9
16140	Naszyj. Z Biał. Złota+0
16141	Naszyj. Z Biał. Złota+1
16142	Naszyj. Z Biał. Złota+2
16143	Naszyj. Z Biał. Złota+3
16144	Naszyj. Z Biał. Złota+4
16145	Naszyj. Z Biał. Złota+5
16146	Naszyj. Z Biał. Złota+6
16147	Naszyj. Z Biał. Złota+7
16148	Naszyj. Z Biał. Złota+8
16149	Naszyj. Z Biał. Złota+9
16160	Kryształowy Naszyjnik+0
16161	Kryształowy Naszyjnik+1
16162	Kryształowy Naszyjnik+2
16163	Kryształowy Naszyjnik+3
16164	Kryształowy Naszyjnik+4
16165	Kryształowy Naszyjnik+5
16166	Kryształowy Naszyjnik+6
16167	Kryształowy Naszyjnik+7
16168	Kryształowy Naszyjnik+8
16169	Kryształowy Naszyjnik+9
16180	Ametystowy Naszyjnik+0
16181	Ametystowy Naszyjnik+1
16182	Ametystowy Naszyjnik+2
16183	Ametystowy Naszyjnik+3
16184	Ametystowy Naszyjnik+4
16185	Ametystowy Naszyjnik+5
16186	Ametystowy Naszyjnik+6
16187	Ametystowy Naszyjnik+7
16188	Ametystowy Naszyjnik+8
16189	Ametystowy Naszyjnik+9
16200	Naszyj. Z Niebiań.Łez+0
16201	Naszyj. Z Niebiań.Łez+1
16202	Naszyj. Z Niebiań.Łez+2
16203	Naszyj. Z Niebiań.Łez+3
16204	Naszyj. Z Niebiań.Łez+4
16205	Naszyj. Z Niebiań.Łez+5
16206	Naszyj. Z Niebiań.Łez+6
16207	Naszyj. Z Niebiań.Łez+7
16208	Naszyj. Z Niebiań.Łez+8
16209	Naszyj. Z Niebiań.Łez+9
16220	Naszyjnik Krysz. Duszy+0
16221	Naszyjnik Krysz. Duszy+1
16222	Naszyjnik Krysz. Duszy+2
16223	Naszyjnik Krysz. Duszy+3
16224	Naszyjnik Krysz. Duszy+4
16225	Naszyjnik Krysz. Duszy+5
16226	Naszyjnik Krysz. Duszy+6
16227	Naszyjnik Krysz. Duszy+7
16228	Naszyjnik Krysz. Duszy+8
16229	Naszyjnik Krysz. Duszy+9
16500	Rubinowy Naszyjnik+0
16501	Rubinowy Naszyjnik+1
16502	Rubinowy Naszyjnik+2
16503	Rubinowy Naszyjnik+3
16504	Rubinowy Naszyjnik+4
16505	Rubinowy Naszyjnik+5
16506	Rubinowy Naszyjnik+6
16507	Rubinowy Naszyjnik+7
16508	Rubinowy Naszyjnik+8
16509	Rubinowy Naszyjnik+9
16520	Granatowy Naszyjnik+0
16521	Granatowy Naszyjnik+1
16522	Granatowy Naszyjnik+2
16523	Granatowy Naszyjnik+3
16524	Granatowy Naszyjnik+4
16525	Granatowy Naszyjnik+5
16526	Granatowy Naszyjnik+6
16527	Granatowy Naszyjnik+7
16528	Granatowy Naszyjnik+8
16529	Granatowy Naszyjnik+9
16540	Szmaragdowy Naszyjnik+0
16541	Szmaragdowy Naszyjnik+1
16542	Szmaragdowy Naszyjnik+2
16543	Szmaragdowy Naszyjnik+3
16544	Szmaragdowy Naszyjnik+4
16545	Szmaragdowy Naszyjnik+5
16546	Szmaragdowy Naszyjnik+6
16547	Szmaragdowy Naszyjnik+7
16548	Szmaragdowy Naszyjnik+8
16549	Szmaragdowy Naszyjnik+9
16560	Szafirowy Naszyjnik+0
16561	Szafirowy Naszyjnik+1
16562	Szafirowy Naszyjnik+2
16563	Szafirowy Naszyjnik+3
16564	Szafirowy Naszyjnik+4
16565	Szafirowy Naszyjnik+5
16566	Szafirowy Naszyjnik+6
16567	Szafirowy Naszyjnik+7
16568	Szafirowy Naszyjnik+8
16569	Szafirowy Naszyjnik+9
16570	Naszyjnik z Turmalinu+0
16571	Naszyjnik z Turmalinu+1
16572	Naszyjnik z Turmalinu+2
16573	Naszyjnik z Turmalinu+3
16574	Naszyjnik z Turmalinu+4
16575	Naszyjnik z Turmalinu+5
16576	Naszyjnik z Turmalinu+6
16577	Naszyjnik z Turmalinu+7
16578	Naszyjnik z Turmalinu+8
16579	Naszyjnik z Turmalinu+9
17000	Drewniane Kolczyki
17020	Miedziane Kolczyki
17040	Srebrne Kolczyki+0
17041	Srebrne Kolczyki+1
17042	Srebrne Kolczyki+2
17043	Srebrne Kolczyki+3
17044	Srebrne Kolczyki+4
17045	Srebrne Kolczyki+5
17046	Srebrne Kolczyki+6
17047	Srebrne Kolczyki+7
17048	Srebrne Kolczyki+8
17049	Srebrne Kolczyki+9
17060	Złote Kolczyki+0
17061	Złote Kolczyki+1
17062	Złote Kolczyki+2
17063	Złote Kolczyki+3
17064	Złote Kolczyki+4
17065	Złote Kolczyki+5
17066	Złote Kolczyki+6
17067	Złote Kolczyki+7
17068	Złote Kolczyki+8
17069	Złote Kolczyki+9
17080	Jadeitowe Kolczyki+0
17081	Jadeitowe Kolczyki+1
17082	Jadeitowe Kolczyki+2
17083	Jadeitowe Kolczyki+3
17084	Jadeitowe Kolczyki+4
17085	Jadeitowe Kolczyki+5
17086	Jadeitowe Kolczyki+6
17087	Jadeitowe Kolczyki+7
17088	Jadeitowe Kolczyki+8
17089	Jadeitowe Kolczyki+9
17100	Ebonitowe Kolczyki+0
17101	Ebonitowe Kolczyki+1
17102	Ebonitowe Kolczyki+2
17103	Ebonitowe Kolczyki+3
17104	Ebonitowe Kolczyki+4
17105	Ebonitowe Kolczyki+5
17106	Ebonitowe Kolczyki+6
17107	Ebonitowe Kolczyki+7
17108	Ebonitowe Kolczyki+8
17109	Ebonitowe Kolczyki+9
17120	Perłowe Kolczyki+0
17121	Perłowe Kolczyki+1
17122	Perłowe Kolczyki+2
17123	Perłowe Kolczyki+3
17124	Perłowe Kolczyki+4
17125	Perłowe Kolczyki+5
17126	Perłowe Kolczyki+6
17127	Perłowe Kolczyki+7
17128	Perłowe Kolczyki+8
17129	Perłowe Kolczyki+9
17140	Kolczyki Z Biał. Złota+0
17141	Kolczyki Z Biał. Złota+1
17142	Kolczyki Z Biał. Złota+2
17143	Kolczyki Z Biał. Złota+3
17144	Kolczyki Z Biał. Złota+4
17145	Kolczyki Z Biał. Złota+5
17146	Kolczyki Z Biał. Złota+6
17147	Kolczyki Z Biał. Złota+7
17148	Kolczyki Z Biał. Złota+8
17149	Kolczyki Z Biał. Złota+9
17160	Kryształowe Kolczyki+0
17161	Kryształowe Kolczyki+1
17162	Kryształowe Kolczyki+2
17163	Kryształowe Kolczyki+3
17164	Kryształowe Kolczyki+4
17165	Kryształowe Kolczyki+5
17166	Kryształowe Kolczyki+6
17167	Kryształowe Kolczyki+7
17168	Kryształowe Kolczyki+8
17169	Kryształowe Kolczyki+9
17180	Ametystowe Kolczyki+0
17181	Ametystowe Kolczyki+1
17182	Ametystowe Kolczyki+2
17183	Ametystowe Kolczyki+3
17184	Ametystowe Kolczyki+4
17185	Ametystowe Kolczyki+5
17186	Ametystowe Kolczyki+6
17187	Ametystowe Kolczyki+7
17188	Ametystowe Kolczyki+8
17189	Ametystowe Kolczyki+9
17200	Kolczyki Z Niebiań.Łez+0
17201	Kolczyki Z Niebiań.Łez+1
17202	Kolczyki Z Niebiań.Łez+2
17203	Kolczyki Z Niebiań.Łez+3
17204	Kolczyki Z Niebiań.Łez+4
17205	Kolczyki Z Niebiań.Łez+5
17206	Kolczyki Z Niebiań.Łez+6
17207	Kolczyki Z Niebiań.Łez+7
17208	Kolczyki Z Niebiań.Łez+8
17209	Kolczyki Z Niebiań.Łez+9
17220	Kolczyki Krysz. Duszy+0
17221	Kolczyki Krysz. Duszy+1
17222	Kolczyki Krysz. Duszy+2
17223	Kolczyki Krysz. Duszy+3
17224	Kolczyki Krysz. Duszy+4
17225	Kolczyki Krysz. Duszy+5
17226	Kolczyki Krysz. Duszy+6
17227	Kolczyki Krysz. Duszy+7
17228	Kolczyki Krysz. Duszy+8
17229	Kolczyki Krysz. Duszy+9
17500	Rubinowe Kolczyki+0
17501	Rubinowe Kolczyki+1
17502	Rubinowe Kolczyki+2
17503	Rubinowe Kolczyki+3
17504	Rubinowe Kolczyki+4
17505	Rubinowe Kolczyki+5
17506	Rubinowe Kolczyki+6
17507	Rubinowe Kolczyki+7
17508	Rubinowe Kolczyki+8
17509	Rubinowe Kolczyki+9
17520	Granatowe Kolczyki+0
17521	Granatowe Kolczyki+1
17522	Granatowe Kolczyki+2
17523	Granatowe Kolczyki+3
17524	Granatowe Kolczyki+4
17525	Granatowe Kolczyki+5
17526	Granatowe Kolczyki+6
17527	Granatowe Kolczyki+7
17528	Granatowe Kolczyki+8
17529	Granatowe Kolczyki+9
17540	Szmaragdowe Kolczyki+0
17541	Szmaragdowe Kolczyki+1
17542	Szmaragdowe Kolczyki+2
17543	Szmaragdowe Kolczyki+3
17544	Szmaragdowe Kolczyki+4
17545	Szmaragdowe Kolczyki+5
17546	Szmaragdowe Kolczyki+6
17547	Szmaragdowe Kolczyki+7
17548	Szmaragdowe Kolczyki+8
17549	Szmaragdowe Kolczyki+9
17560	Szafirowe Kolczyki+0
17561	Szafirowe Kolczyki+1
17562	Szafirowe Kolczyki+2
17563	Szafirowe Kolczyki+3
17564	Szafirowe Kolczyki+4
17565	Szafirowe Kolczyki+5
17566	Szafirowe Kolczyki+6
17567	Szafirowe Kolczyki+7
17568	Szafirowe Kolczyki+8
17569	Szafirowe Kolczyki+9
18000	Pas Lniany+0
18001	Pas Lniany+1
18002	Pas Lniany+2
18003	Pas Lniany+3
18004	Pas Lniany+4
18005	Pas Lniany+5
18006	Pas Lniany+6
18007	Pas Lniany+7
18008	Pas Lniany+8
18009	Pas Lniany+9
18010	Pas Skórzany+0
18011	Pas Skórzany+1
18012	Pas Skórzany+2
18013	Pas Skórzany+3
18014	Pas Skórzany+4
18015	Pas Skórzany+5
18016	Pas Skórzany+6
18017	Pas Skórzany+7
18018	Pas Skórzany+8
18019	Pas Skórzany+9
18020	Pas Przepychu+0
18021	Pas Przepychu+1
18022	Pas Przepychu+2
18023	Pas Przepychu+3
18024	Pas Przepychu+4
18025	Pas Przepychu+5
18026	Pas Przepychu+6
18027	Pas Przepychu+7
18028	Pas Przepychu+8
18029	Pas Przepychu+9
18030	Pas Mądrości+0
18031	Pas Mądrości+1
18032	Pas Mądrości+2
18033	Pas Mądrości+3
18034	Pas Mądrości+4
18035	Pas Mądrości+5
18036	Pas Mądrości+6
18037	Pas Mądrości+7
18038	Pas Mądrości+8
18039	Pas Mądrości+9
18100	Pas Mroku+0
18101	Pas Mroku+1
18102	Pas Mroku+2
18103	Pas Mroku+3
18104	Pas Mroku+4
18105	Pas Mroku+5
18106	Pas Mroku+6
18107	Pas Mroku+7
18108	Pas Mroku+8
18109	Pas Mroku+9
18110	Pas Niedźwiedzi+0
18111	Pas Niedźwiedzi+1
18112	Pas Niedźwiedzi+2
18113	Pas Niedźwiedzi+3
18114	Pas Niedźwiedzi+4
18115	Pas Niedźwiedzi+5
18116	Pas Niedźwiedzi+6
18117	Pas Niedźwiedzi+7
18118	Pas Niedźwiedzi+8
18119	Pas Niedźwiedzi+9
18120	Pas Dusz+0
18121	Pas Dusz+1
18122	Pas Dusz+2
18123	Pas Dusz+3
18124	Pas Dusz+4
18125	Pas Dusz+5
18126	Pas Dusz+6
18127	Pas Dusz+7
18128	Pas Dusz+8
18129	Pas Dusz+9
18900	Kamień Czerw. Płomienia
18901	Wzmocnienie Pasa
18902	Zaczarowanie Pasa
20000	Pancerz Diabel. Rogu+0
20001	Pancerz Diabel. Rogu+1
20002	Pancerz Diabel. Rogu+2
20003	Pancerz Diabel. Rogu+3
20004	Pancerz Diabel. Rogu+4
20005	Pancerz Diabel. Rogu+5
20006	Pancerz Diabel. Rogu+6
20007	Pancerz Diabel. Rogu+7
20008	Pancerz Diabel. Rogu+8
20009	Pancerz Diabel. Rogu+9
20250	Szata Smoczego Jeźdźca+0
20251	Szata Smoczego Jeźdźca+1
20252	Szata Smoczego Jeźdźca+2
20253	Szata Smoczego Jeźdźca+3
20254	Szata Smoczego Jeźdźca+4
20255	Szata Smoczego Jeźdźca+5
20256	Szata Smoczego Jeźdźca+6
20257	Szata Smoczego Jeźdźca+7
20258	Szata Smoczego Jeźdźca+8
20259	Szata Smoczego Jeźdźca+9
20500	Pancerz Kościopłytowy+0
20501	Pancerz Kościopłytowy+1
20502	Pancerz Kościopłytowy+2
20503	Pancerz Kościopłytowy+3
20504	Pancerz Kościopłytowy+4
20505	Pancerz Kościopłytowy+5
20506	Pancerz Kościopłytowy+6
20507	Pancerz Kościopłytowy+7
20508	Pancerz Kościopłytowy+8
20509	Pancerz Kościopłytowy+9
20750	Złote Ubranie+0
20751	Złote Ubranie+1
20752	Złote Ubranie+2
20753	Złote Ubranie+3
20754	Złote Ubranie+4
20755	Złote Ubranie+5
20756	Złote Ubranie+6
20757	Złote Ubranie+7
20758	Złote Ubranie+8
20759	Złote Ubranie+9
20760	Polarny Pancerz+0
20761	Polarny Pancerz+1
20762	Polarny Pancerz+2
20763	Polarny Pancerz+3
20764	Polarny Pancerz+4
20765	Polarny Pancerz+5
20766	Polarny Pancerz+6
20767	Polarny Pancerz+7
20768	Polarny Pancerz+8
20769	Polarny Pancerz+9
20770	Ubranie Zasadzki+0
20771	Ubranie Zasadzki+1
20772	Ubranie Zasadzki+2
20773	Ubranie Zasadzki+3
20774	Ubranie Zasadzki+4
20775	Ubranie Zasadzki+5
20776	Ubranie Zasadzki+6
20777	Ubranie Zasadzki+7
20778	Ubranie Zasadzki+8
20779	Ubranie Zasadzki+9
20780	Diabelski Pancerz+0
20781	Diabelski Pancerz+1
20782	Diabelski Pancerz+2
20783	Diabelski Pancerz+3
20784	Diabelski Pancerz+4
20785	Diabelski Pancerz+5
20786	Diabelski Pancerz+6
20787	Diabelski Pancerz+7
20788	Diabelski Pancerz+8
20789	Diabelski Pancerz+9
20790	Szata Wiary+0
20791	Szata Wiary+1
20792	Szata Wiary+2
20793	Szata Wiary+3
20794	Szata Wiary+4
20795	Szata Wiary+5
20796	Szata Wiary+6
20797	Szata Wiary+7
20798	Szata Wiary+8
20799	Szata Wiary+9
20800	Panc. Mrocz. Wojownika+0
20801	Panc. Mrocz. Wojownika+1
20802	Panc. Mrocz. Wojownika+2
20803	Panc. Mrocz. Wojownika+3
20804	Panc. Mrocz. Wojownika+4
20805	Panc. Mrocz. Wojownika+5
20806	Panc. Mrocz. Wojownika+6
20807	Panc. Mrocz. Wojownika+7
20808	Panc. Mrocz. Wojownika+8
20809	Panc. Mrocz. Wojownika+9
20810	Pancerz Magmy+0
20811	Pancerz Magmy+1
20812	Pancerz Magmy+2
20813	Pancerz Magmy+3
20814	Pancerz Magmy+4
20815	Pancerz Magmy+5
20816	Pancerz Magmy+6
20817	Pancerz Magmy+7
20818	Pancerz Magmy+8
20819	Pancerz Magmy+9
20820	Ubr. Krwaw. Księżyca+0
20821	Ubr. Krwaw. Księżyca+1
20822	Ubr. Krwaw. Księżyca+2
20823	Ubr. Krwaw. Księżyca+3
20824	Ubr. Krwaw. Księżyca+4
20825	Ubr. Krwaw. Księżyca+5
20826	Ubr. Krwaw. Księżyca+6
20827	Ubr. Krwaw. Księżyca+7
20828	Ubr. Krwaw. Księżyca+8
20829	Ubr. Krwaw. Księżyca+9
20830	Piekielny Pancerz+0
20831	Piekielny Pancerz+1
20832	Piekielny Pancerz+2
20833	Piekielny Pancerz+3
20834	Piekielny Pancerz+4
20835	Piekielny Pancerz+5
20836	Piekielny Pancerz+6
20837	Piekielny Pancerz+7
20838	Piekielny Pancerz+8
20839	Piekielny Pancerz+9
20840	Szata Ognia+0
20841	Szata Ognia+1
20842	Szata Ognia+2
20843	Szata Ognia+3
20844	Szata Ognia+4
20845	Szata Ognia+5
20846	Szata Ognia+6
20847	Szata Ognia+7
20848	Szata Ognia+8
20849	Szata Ognia+9
20850	Agatowy Pancerz+0
20851	Agatowy Pancerz+1
20852	Agatowy Pancerz+2
20853	Agatowy Pancerz+3
20854	Agatowy Pancerz+4
20855	Agatowy Pancerz+5
20856	Agatowy Pancerz+6
20857	Agatowy Pancerz+7
20858	Agatowy Pancerz+8
20859	Agatowy Pancerz+9
20860	Wielorybi Pancerz+0
20861	Wielorybi Pancerz+1
20862	Wielorybi Pancerz+2
20863	Wielorybi Pancerz+3
20864	Wielorybi Pancerz+4
20865	Wielorybi Pancerz+5
20866	Wielorybi Pancerz+6
20867	Wielorybi Pancerz+7
20868	Wielorybi Pancerz+8
20869	Wielorybi Pancerz+9
20870	Ubranie Morfa+0
20871	Ubranie Morfa+1
20872	Ubranie Morfa+2
20873	Ubranie Morfa+3
20874	Ubranie Morfa+4
20875	Ubranie Morfa+5
20876	Ubranie Morfa+6
20877	Ubranie Morfa+7
20878	Ubranie Morfa+8
20879	Ubranie Morfa+9
20880	Panc. Błędnego Ognika+0
20881	Panc. Błędnego Ognika+1
20882	Panc. Błędnego Ognika+2
20883	Panc. Błędnego Ognika+3
20884	Panc. Błędnego Ognika+4
20885	Panc. Błędnego Ognika+5
20886	Panc. Błędnego Ognika+6
20887	Panc. Błędnego Ognika+7
20888	Panc. Błędnego Ognika+8
20889	Panc. Błędnego Ognika+9
20890	Szata Harmonii+0
20891	Szata Harmonii+1
20892	Szata Harmonii+2
20893	Szata Harmonii+3
20894	Szata Harmonii+4
20895	Szata Harmonii+5
20896	Szata Harmonii+6
20897	Szata Harmonii+7
20898	Szata Harmonii+8
20899	Szata Harmonii+9
20900	Księżycowy Pancerz+0
20901	Księżycowy Pancerz+1
20902	Księżycowy Pancerz+2
20903	Księżycowy Pancerz+3
20904	Księżycowy Pancerz+4
20905	Księżycowy Pancerz+5
20906	Księżycowy Pancerz+6
20907	Księżycowy Pancerz+7
20908	Księżycowy Pancerz+8
20909	Księżycowy Pancerz+9
20910	Panc. Deszczu Popiołu+0
20911	Panc. Deszczu Popiołu+1
20912	Panc. Deszczu Popiołu+2
20913	Panc. Deszczu Popiołu+3
20914	Panc. Deszczu Popiołu+4
20915	Panc. Deszczu Popiołu+5
20916	Panc. Deszczu Popiołu+6
20917	Panc. Deszczu Popiołu+7
20918	Panc. Deszczu Popiołu+8
20919	Panc. Deszczu Popiołu+9
20920	Ubr. Śmiertelnej Nocy+0
20921	Ubr. Śmiertelnej Nocy+1
20922	Ubr. Śmiertelnej Nocy+2
20923	Ubr. Śmiertelnej Nocy+3
20924	Ubr. Śmiertelnej Nocy+4
20925	Ubr. Śmiertelnej Nocy+5
20926	Ubr. Śmiertelnej Nocy+6
20927	Ubr. Śmiertelnej Nocy+7
20928	Ubr. Śmiertelnej Nocy+8
20929	Ubr. Śmiertelnej Nocy+9
20930	Pancerz Czarnego Ognia+0
20931	Pancerz Czarnego Ognia+1
20932	Pancerz Czarnego Ognia+2
20933	Pancerz Czarnego Ognia+3
20934	Pancerz Czarnego Ognia+4
20935	Pancerz Czarnego Ognia+5
20936	Pancerz Czarnego Ognia+6
20937	Pancerz Czarnego Ognia+7
20938	Pancerz Czarnego Ognia+8
20939	Pancerz Czarnego Ognia+9
20940	Szata Księżyca+0
20941	Szata Księżyca+1
20942	Szata Księżyca+2
20943	Szata Księżyca+3
20944	Szata Księżyca+4
20945	Szata Księżyca+5
20946	Szata Księżyca+6
20947	Szata Księżyca+7
20948	Szata Księżyca+8
20949	Szata Księżyca+9
20950	Onyksowy Pancerz+0
20951	Onyksowy Pancerz+1
20952	Onyksowy Pancerz+2
20953	Onyksowy Pancerz+3
20954	Onyksowy Pancerz+4
20955	Onyksowy Pancerz+5
20956	Onyksowy Pancerz+6
20957	Onyksowy Pancerz+7
20958	Onyksowy Pancerz+8
20959	Onyksowy Pancerz+9
21000	Niebiańska Zbr.Wiatru+0
21001	Niebiańska Zbr.Wiatru+1
21002	Niebiańska Zbr.Wiatru+2
21003	Niebiańska Zbr.Wiatru+3
21004	Niebiańska Zbr.Wiatru+4
21005	Niebiańska Zbr.Wiatru+5
21006	Niebiańska Zbr.Wiatru+6
21007	Niebiańska Zbr.Wiatru+7
21008	Niebiańska Zbr.Wiatru+8
21009	Niebiańska Zbr.Wiatru+9
21010	Zbroja Płytowa Orkanu+0
21011	Zbroja Płytowa Orkanu+1
21012	Zbroja Płytowa Orkanu+2
21013	Zbroja Płytowa Orkanu+3
21014	Zbroja Płytowa Orkanu+4
21015	Zbroja Płytowa Orkanu+5
21016	Zbroja Płytowa Orkanu+6
21017	Zbroja Płytowa Orkanu+7
21018	Zbroja Płytowa Orkanu+8
21019	Zbroja Płytowa Orkanu+9
21020	Malachitowa Zbr. Płyt.+0
21021	Malachitowa Zbr. Płyt.+1
21022	Malachitowa Zbr. Płyt.+2
21023	Malachitowa Zbr. Płyt.+3
21024	Malachitowa Zbr. Płyt.+4
21025	Malachitowa Zbr. Płyt.+5
21026	Malachitowa Zbr. Płyt.+6
21027	Malachitowa Zbr. Płyt.+7
21028	Malachitowa Zbr. Płyt.+8
21029	Malachitowa Zbr. Płyt.+9
21030	Zbroja Płytowa Ulewy+0
21031	Zbroja Płytowa Ulewy+1
21032	Zbroja Płytowa Ulewy+2
21033	Zbroja Płytowa Ulewy+3
21034	Zbroja Płytowa Ulewy+4
21035	Zbroja Płytowa Ulewy+5
21036	Zbroja Płytowa Ulewy+6
21037	Zbroja Płytowa Ulewy+7
21038	Zbroja Płytowa Ulewy+8
21039	Zbroja Płytowa Ulewy+9
21040	Zbroja Płytowa z Brązu+0
21041	Zbroja Płytowa z Brązu+1
21042	Zbroja Płytowa z Brązu+2
21043	Zbroja Płytowa z Brązu+3
21044	Zbroja Płytowa z Brązu+4
21045	Zbroja Płytowa z Brązu+5
21046	Zbroja Płytowa z Brązu+6
21047	Zbroja Płytowa z Brązu+7
21048	Zbroja Płytowa z Brązu+8
21049	Zbroja Płytowa z Brązu+9
21050	Zbroja Płytowa Kobolda+0
21051	Zbroja Płytowa Kobolda+1
21052	Zbroja Płytowa Kobolda+2
21053	Zbroja Płytowa Kobolda+3
21054	Zbroja Płytowa Kobolda+4
21055	Zbroja Płytowa Kobolda+5
21056	Zbroja Płytowa Kobolda+6
21057	Zbroja Płytowa Kobolda+7
21058	Zbroja Płytowa Kobolda+8
21059	Zbroja Płytowa Kobolda+9
21060	Zbroja Płytowa Zodiaku+0
21061	Zbroja Płytowa Zodiaku+1
21062	Zbroja Płytowa Zodiaku+2
21063	Zbroja Płytowa Zodiaku+3
21064	Zbroja Płytowa Zodiaku+4
21065	Zbroja Płytowa Zodiaku+5
21066	Zbroja Płytowa Zodiaku+6
21067	Zbroja Płytowa Zodiaku+7
21068	Zbroja Płytowa Zodiaku+8
21069	Zbroja Płytowa Zodiaku+9
21070	Zbroja Nocnego Cienia+0
21071	Zbroja Nocnego Cienia+1
21072	Zbroja Nocnego Cienia+2
21073	Zbroja Nocnego Cienia+3
21074	Zbroja Nocnego Cienia+4
21075	Zbroja Nocnego Cienia+5
21076	Zbroja Nocnego Cienia+6
21077	Zbroja Nocnego Cienia+7
21078	Zbroja Nocnego Cienia+8
21079	Zbroja Nocnego Cienia+9
21080	Zbr.Strażnika Leśnego+0
21081	Zbr.Strażnika Leśnego+1
21082	Zbr.Strażnika Leśnego+2
21083	Zbr.Strażnika Leśnego+3
21084	Zbr.Strażnika Leśnego+4
21085	Zbr.Strażnika Leśnego+5
21086	Zbr.Strażnika Leśnego+6
21087	Zbr.Strażnika Leśnego+7
21088	Zbr.Strażnika Leśnego+8
21089	Zbr.Strażnika Leśnego+9
21090	Zbroja Dowódcy+0
21091	Zbroja Dowódcy+1
21092	Zbroja Dowódcy+2
21093	Zbroja Dowódcy+3
21094	Zbroja Dowódcy+4
21095	Zbroja Dowódcy+5
21096	Zbroja Dowódcy+6
21097	Zbroja Dowódcy+7
21098	Zbroja Dowódcy+8
21099	Zbroja Dowódcy+9
21500	Szkieletowy Hełm+0
21501	Szkieletowy Hełm+1
21502	Szkieletowy Hełm+2
21503	Szkieletowy Hełm+3
21504	Szkieletowy Hełm+4
21505	Szkieletowy Hełm+5
21506	Szkieletowy Hełm+6
21507	Szkieletowy Hełm+7
21508	Szkieletowy Hełm+8
21509	Szkieletowy Hełm+9
21510	Hełm z Czarnej Chusty+0
21511	Hełm z Czarnej Chusty+1
21512	Hełm z Czarnej Chusty+2
21513	Hełm z Czarnej Chusty+3
21514	Hełm z Czarnej Chusty+4
21515	Hełm z Czarnej Chusty+5
21516	Hełm z Czarnej Chusty+6
21517	Hełm z Czarnej Chusty+7
21518	Hełm z Czarnej Chusty+8
21519	Hełm z Czarnej Chusty+9
21520	Hełm Gromu+0
21521	Hełm Gromu+1
21522	Hełm Gromu+2
21523	Hełm Gromu+3
21524	Hełm Gromu+4
21525	Hełm Gromu+5
21526	Hełm Gromu+6
21527	Hełm Gromu+7
21528	Hełm Gromu+8
21529	Hełm Gromu+9
21530	Hełm Łaski Niebios+0
21531	Hełm Łaski Niebios+1
21532	Hełm Łaski Niebios+2
21533	Hełm Łaski Niebios+3
21534	Hełm Łaski Niebios+4
21535	Hełm Łaski Niebios+5
21536	Hełm Łaski Niebios+6
21537	Hełm Łaski Niebios+7
21538	Hełm Łaski Niebios+8
21539	Hełm Łaski Niebios+9
21540	Hełm Zielonego Lasu+0
21541	Hełm Zielonego Lasu+1
21542	Hełm Zielonego Lasu+2
21543	Hełm Zielonego Lasu+3
21544	Hełm Zielonego Lasu+4
21545	Hełm Zielonego Lasu+5
21546	Hełm Zielonego Lasu+6
21547	Hełm Zielonego Lasu+7
21548	Hełm Zielonego Lasu+8
21549	Hełm Zielonego Lasu+9
21550	Rogowy Hełm Smoków +0
21551	Rogowy Hełm Smoków +1
21552	Rogowy Hełm Smoków +2
21553	Rogowy Hełm Smoków +3
21554	Rogowy Hełm Smoków +4
21555	Rogowy Hełm Smoków +5
21556	Rogowy Hełm Smoków +6
21557	Rogowy Hełm Smoków +7
21558	Rogowy Hełm Smoków +8
21559	Rogowy Hełm Smoków +9
21900	Mściciel Durendala
